"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수(계)","학생수(계)","학급당학생수"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010005372","서울선유초등학교","02","공립","N","","2","4","2","3","3","3","0","0","17(0)","334(0)","19.65"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010005374","서울신당초등학교","02","공립","N","","3","3","2","3","2","3","1","0","17(1)","342(3)","20.12"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010005384","서울버들초등학교","02","공립","N","","4","5","5","6","6","6","0","0","32(0)","959(0)","29.97"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010005386","서울문현초등학교","02","공립","N","","7","7","7","6","6","6","2","0","41(2)","842(9)","20.54"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010005387","서울삼일초등학교","02","공립","N","","7","6","7","6","6","5","0","0","37(0)","944(0)","25.51"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010005495","서울매헌초등학교","02","공립","N","","4","5","3","4","4","4","0","0","24(0)","495(0)","20.63"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010005496","서울수명초등학교","02","공립","N","","8","6","6","7","8","9","1","0","45(1)","951(6)","21.13"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005502","서울은명초등학교","02","공립","N","","9","9","7","9","8","7","2","0","51(2)","1191(15)","23.35"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010005503","서울개롱초등학교","02","공립","N","","3","2","3","3","3","3","1","0","18(1)","349(7)","19.39"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010005504","서울잠현초등학교","02","공립","N","","5","5","6","5","7","5","0","0","33(0)","887(0)","26.88"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005505","서울진관초등학교","02","공립","N","","5","5","5","7","7","7","2","0","38(2)","788(8)","20.74"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010005507","서울목운초등학교","02","공립","N","","7","7","8","8","10","10","1","0","51(1)","1595(8)","31.27"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010005513","서울송원초등학교","02","공립","N","","3","2","3","2","2","2","1","0","15(1)","250(2)","16.67"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010005527","서울강명초등학교","02","공립","N","","4","4","5","5","6","7","2","0","33(2)","662(10)","20.06"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010005546","서울등마초등학교","02","공립","N","","5","6","6","5","6","6","2","0","36(2)","738(13)","20.5"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010005548","서울신은초등학교","02","공립","N","","4","4","5","5","7","7","2","0","34(2)","562(5)","16.53"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010005549","서울우면초등학교","02","공립","N","","4","5","5","6","9","10","1","0","40(1)","870(4)","21.75"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010005551","서울동호초등학교","02","공립","N","","4","4","4","3","4","3","1","0","23(1)","434(4)","18.87"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010005553","서울천왕초등학교","02","공립","N","","4","4","4","6","6","9","3","0","36(3)","733(12)","20.36"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010005555","서울하늘초등학교","02","공립","N","","3","3","3","4","5","6","2","0","26(2)","494(8)","19"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005557","서울은빛초등학교","02","공립","N","","4","4","4","4","6","6","3","0","31(3)","620(17)","20"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005559","서울수리초등학교","02","공립","N","","3","3","3","3","4","3","2","0","21(2)","401(9)","19.1"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010005567","서울상현초등학교","02","공립","N","","5","5","6","7","6","6","2","0","37(2)","698(8)","18.86"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005577","서울구현초등학교","02","공립","N","","4","4","4","4","4","5","3","0","28(3)","549(15)","19.61"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005581","서울은진초등학교","02","공립","N","","4","5","4","5","5","6","1","0","30(1)","627(7)","20.9"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010005597","서울가재울초등학교","02","공립","N","","10","11","11","11","12","9","2","0","66(2)","1732(14)","26.24"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010005599","서울위례솔초등학교","02","공립","N","","10","7","6","5","5","7","1","0","41(1)","941(6)","22.95"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010005600","서울고현초등학교","02","공립","N","","9","9","8","8","8","7","1","0","50(1)","1338(7)","26.76"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005601","서울어울초등학교","02","공립","N","","5","5","5","4","4","3","1","0","27(1)","519(3)","19.22"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010005606","서울새솔초등학교","02","공립","N","","5","5","5","9","8","9","2","0","43(2)","890(10)","20.7"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010005828","서울율현초등학교","02","공립","N","","7","7","8","8","7","7","2","0","46(2)","889(9)","19.33"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010005830","서울우솔초등학교","02","공립","N","","4","4","4","4","5","5","2","0","28(2)","579(8)","20.68"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010005831","서울자곡초등학교","02","공립","N","","5","4","5","4","6","5","2","0","31(2)","618(10)","19.94"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010005832","서울세명초등학교","02","공립","N","","5","6","6","7","9","8","2","0","43(2)","880(7)","20.47"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010006043","서울송례초등학교","02","공립","N","","10","10","8","8","9","9","2","0","56(2)","1475(15)","26.34"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010006211","서울위례별초등학교","02","공립","N","","11","11","11","11","12","11","3","0","70(3)","1722(21)","24.6"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010006385","서울강솔초등학교","02","공립","N","","4","3","3","3","4","5","1","0","23(1)","451(6)","19.61"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010006386","서울금나래초등학교","02","공립","N","","8","9","7","7","8","6","3","0","48(3)","1021(4)","21.27"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010006431","서울하늘숲초등학교","02","공립","N","","2","4","4","6","6","6","2","0","30(2)","565(10)","18.83"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010006432","서울항동초등학교","02","공립","N","","13","12","10","9","7","7","2","0","60(2)","1316(12)","21.93"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010006433","서울해누리초등학교","02","공립","N","","5","5","4","4","5","5","1","0","29(1)","659(6)","22.72"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010006476","서울양원숲초등학교","02","공립","N","","7","5","3","3","2","2","1","0","23(1)","506(4)","22"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010006543","서울강빛초등학교","02","공립","N","","7","6","5","4","4","5","1","0","32(1)","622(1)","19.44"
"부산광역시교육청","교육부","부산광역시 연제구","S000003559","부산교육대학교부설초등학교","02","국립","N","","4","4","4","4","4","4","1","0","25(1)","592(1)","23.68"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 중구","S020000625","광일초등학교","02","공립","N","","2","2","2","2","3","3","1","0","15(1)","294(4)","19.6"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 중구","S020000626","남성초등학교","02","사립","N","","3","3","3","3","3","2","0","0","17(0)","483(0)","28.41"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000628","대남초등학교","02","공립","N","","2","3","3","2","3","3","1","0","17(1)","329(6)","19.35"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000629","대연초등학교","02","공립","N","","5","6","6","7","7","7","1","0","39(1)","929(5)","23.82"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000630","대천초등학교","02","공립","N","","4","5","4","4","5","5","2","0","29(2)","642(12)","22.14"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 동구","S020000632","동일중앙초등학교","02","공립","N","","6","7","6","7","6","7","2","0","41(2)","954(10)","23.27"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000633","동천초등학교","02","공립","N","","2","2","2","3","3","3","2","0","17(2)","326(8)","19.18"
