id	name	addr	x	y	type
S010001606	서울원신초등학교	서울특별시 관악구 광신길 177	126.927304	37.4671884	유지
S010001607	서울은로초등학교	서울특별시 동작구 서달로 115	126.9599576	37.5032908	유지
S010001608	서울은천초등학교	서울특별시 관악구 은천로 69	126.9428029	37.4870225	유지
S010001609	서울인헌초등학교	서울특별시 관악구 낙성대로 23	126.9599383	37.4766138	유지
S010001610	서울청룡초등학교	서울특별시 관악구 관악로5길 61	126.9511891	37.4757971	유지
S010001611	서울행림초등학교	서울특별시 동작구 솔밭로 47	126.9644062	37.4831175	유지
S010001612	서울흑석초등학교	서울특별시 동작구 현충로 87	126.9652368	37.5084262	유지
S010001613	중앙대학교사범대학부속초등학교	서울특별시 동작구 서달로 135	126.9598622	37.5053679	유지
S010001733	동북초등학교	서울특별시 도봉구 시루봉로 53	127.0266267	37.6544936	유지
S010001734	상명초등학교	서울특별시 노원구 덕릉로 541	127.0672516	37.6488893	유지
S010001735	서울계상초등학교	서울특별시 노원구 한글비석로41가길 24	127.0681263	37.6628975	유지
S010001736	서울공릉초등학교	서울특별시 노원구 동일로173길 12	127.0741356	37.6192561	유지
S010001737	서울공연초등학교	서울특별시 노원구 동일로192가길 16	127.0742354	37.6272886	유지
S010001738	서울노원초등학교	서울특별시 노원구 동일로230나길 32	127.05838	37.6732619	유지
S010001739	서울노일초등학교	서울특별시 노원구 동일로 1625	127.0547277	37.6736177	유지
S010001740	서울녹천초등학교	서울특별시 노원구 마들로3길 34	127.0633779	37.6287981	유지
S010001741	서울누원초등학교	서울특별시 도봉구 마들로 859-44	127.0496031	37.6870928	유지
S010001742	서울당현초등학교	서울특별시 노원구 동일로213길 52	127.058394	37.6489076	유지
S010001743	서울도봉초등학교	서울특별시 도봉구 도봉로173길 96	127.0383218	37.6795729	유지
S010001744	서울동일초등학교	서울특별시 노원구 한글비석로 566	127.0545338	37.665314	유지
S010001745	서울방학초등학교	서울특별시 도봉구 도당로9길 34	127.031806	37.6641091	유지
S010001746	서울백운초등학교	서울특별시 도봉구 삼양로146길 17	127.013653	37.6533602	유지
S010001747	서울불암초등학교	서울특별시 노원구 중계로 178	127.0805747	37.6512619	유지
S010001748	서울상경초등학교	서울특별시 노원구 수락산로 237	127.0518274	37.6707294	유지
S010001749	서울상계초등학교	서울특별시 노원구 상계로9길 39	127.0657019	37.6593871	유지
S010001750	서울상곡초등학교	서울특별시 노원구 노원로38길 34	127.0626496	37.6627412	유지
S010001751	서울상수초등학교	서울특별시 노원구 동일로216길 66	127.0649557	37.6520315	유지
S010001752	서울상원초등학교	서울특별시 노원구 한글비석로54길 119	127.0596209	37.6675645	유지
S010001753	서울상월초등학교	서울특별시 노원구 동일로221길 27	127.0567171	37.6586491	유지
S010001754	서울상천초등학교	서울특별시 노원구 덕릉로 443	127.0578728	37.6462964	유지
S010001755	서울선곡초등학교	서울특별시 노원구 광운로2길 1	127.0584244	37.6186904	유지
S010001756	서울수락초등학교	서울특별시 노원구 동일로 1745	127.0545793	37.6844535	유지
S010001757	서울수암초등학교	서울특별시 노원구 중계로12길 9	127.0813393	37.6481406	유지
S010001758	서울숭미초등학교	서울특별시 도봉구 노해로 179	127.0279267	37.6510106	유지
S010001759	서울신계초등학교	서울특별시 노원구 초안산로 29	127.0528107	37.6305177	유지
S010001760	서울신방학초등학교	서울특별시 도봉구 시루봉로 173	127.0291762	37.6660343	유지
S010001761	서울신상계초등학교	서울특별시 노원구 상계로 267	127.0757095	37.6681338	유지
S010001762	서울신창초등학교	서울특별시 도봉구 덕릉로60길 93	127.0419507	37.6366289	유지
S010001763	서울신학초등학교	서울특별시 도봉구 방학로 247-21	127.025338	37.661107	유지
S010001764	서울신화초등학교	서울특별시 도봉구 우이천로 120	127.0410134	37.6326376	유지
S010001765	서울쌍문초등학교	서울특별시 도봉구 우이천로 360	127.0246907	37.6485893	유지
S010001766	서울연지초등학교	서울특별시 노원구 월계로55길 48	127.0600643	37.6338297	유지
S010001767	서울연촌초등학교	서울특별시 노원구 공릉로58길 36	127.0728015	37.63492	유지
S010001768	서울오봉초등학교	서울특별시 도봉구 시루봉로 285	127.0401874	37.6718422	유지
S010001769	서울온곡초등학교	서울특별시 노원구 한글비석로52길 59	127.0659013	37.6676785	유지
S010001770	서울용동초등학교	서울특별시 노원구 한글비석로1길 81-11	127.0692484	37.6418574	유지
S010001771	서울용원초등학교	서울특별시 노원구 섬밭로 144	127.0686858	37.6297383	유지
S010001772	서울원광초등학교	서울특별시 노원구 덕릉로76길 18	127.0749149	37.6544422	유지
S010001773	서울월계초등학교	서울특별시 노원구 월계로45가길 10	127.0506746	37.62784	유지
S010001774	서울월천초등학교	서울특별시 도봉구 노해로70길 96	127.0517495	37.6481697	유지
S010001775	서울을지초등학교	서울특별시 노원구 중계로 239	127.0733083	37.6506333	유지
S010001776	서울자운초등학교	서울특별시 도봉구 마들로13길 166	127.0464372	37.657877	유지
S010001777	서울중계초등학교	서울특별시 노원구 한글비석로19길 39	127.0733248	37.6577525	유지
S010001778	서울중원초등학교	서울특별시 노원구 섬밭로 316	127.0629219	37.6439068	유지
S010001779	서울중평초등학교	서울특별시 노원구 섬밭로 241	127.0639906	37.6376639	유지
S010001780	서울중현초등학교	서울특별시 노원구 섬밭로 181	127.0664101	37.6324541	유지
S010001781	서울창경초등학교	서울특별시 도봉구 도봉로129길 54	127.0346816	37.6565018	유지
S010001782	서울창도초등학교	서울특별시 도봉구 방학로 32-28	127.0492742	37.6640015	유지
S010001783	서울창동초등학교	서울특별시 도봉구 해등로16길 81	127.0448962	37.6553492	유지
S010001784	서울창림초등학교	서울특별시 도봉구 덕릉로63길 46	127.041175	37.6433821	유지
S010001785	서울창원초등학교	서울특별시 도봉구 해등로 103	127.0406629	37.6524941	유지
S010001786	서울창일초등학교	서울특별시 도봉구 노해로66길 84	127.0473874	37.6479304	유지
S010001787	서울청계초등학교	서울특별시 노원구 공릉로 431	127.0661161	37.6450825	유지
S010001788	서울초당초등학교	서울특별시 도봉구 해등로32길 11	127.022177	37.6584515	유지
S010001789	서울태랑초등학교	서울특별시 노원구 화랑로51나길 31	127.0907208	37.6263696	유지
S010001790	서울태릉초등학교	서울특별시 노원구 노원로1길 36	127.0847632	37.6228574	유지
S010001791	서울한천초등학교	서울특별시 노원구 마들로 45	127.0689411	37.6205267	유지
S010001792	청원초등학교	서울특별시 노원구 한글비석로 506	127.0630904	37.6667222	유지
S010001793	태강삼육초등학교	서울특별시 노원구 화랑로 815	127.1042695	37.6429794	유지
S010001794	한신초등학교	서울특별시 도봉구 노해로49길 69	127.0310388	37.6528605	유지
S010001795	화랑초등학교	서울특별시 노원구 화랑로 621	127.0916212	37.6273816	유지
S010001966	경기초등학교	서울특별시 서대문구 경기대로9길 10	126.962773	37.5652766	유지
S010001967	명지초등학교	서울특별시 서대문구 명지2길 32-20	126.9282133	37.5834318	유지
S010001968	서울갈현초등학교	서울특별시 은평구 연서로29길 31	126.9164135	37.6193699	유지
S010001969	서울고은초등학교	서울특별시 서대문구 모래내로 441	126.9433368	37.5848819	유지
S010001970	서울공덕초등학교	서울특별시 마포구 만리재옛길 13	126.953575	37.5459333	유지
S010001971	서울구산초등학교	서울특별시 은평구 서오릉로15길 16	126.9094269	37.6120371	유지
S010001972	서울금화초등학교	서울특별시 서대문구 통일로 165	126.9632938	37.5682691	유지
S010001973	서울녹번초등학교	서울특별시 은평구 녹번로1길 1	126.9262254	37.6043214	유지
S010001974	서울대신초등학교	서울특별시 서대문구 이화여대2길 27	126.9481524	37.5579226	유지
S010001975	서울대은초등학교	서울특별시 은평구 통일로69길 12-15	126.9261627	37.6120624	유지
S010001976	서울대조초등학교	서울특별시 은평구 연서로18길 17	126.9196383	37.6131955	유지
S010001977	서울동교초등학교	서울특별시 마포구 월드컵로25길 86	126.9024416	37.5582015	유지
S010001978	서울마포초등학교	서울특별시 마포구 도화2길 64	126.94965	37.5387717	유지
S010001979	서울망원초등학교	서울특별시 마포구 방울내로5길 28	126.900975	37.56085	유지
S010001980	서울미동초등학교	서울특별시 서대문구 충정로 52	126.966426	37.5631724	유지
S010001981	서울북가좌초등학교	서울특별시 서대문구 거북골로19길 20	126.907638	37.577708	유지
S010001982	서울북성초등학교	서울특별시 서대문구 북아현로1나길 22	126.9517617	37.5593356	유지
S010001983	서울북한산초등학교	서울특별시 은평구 대서문길 42-3	126.9504717	37.6541423	유지
S010001984	서울불광초등학교	서울특별시 은평구 불광로 51	126.9312122	37.6124208	유지
S010001985	서울상신초등학교	서울특별시 은평구 가좌로 361	126.9049652	37.5979048	유지
S010001986	서울상암초등학교	서울특별시 마포구 월드컵북로 353	126.8923125	37.5765833	유지
S010001987	서울서강초등학교	서울특별시 마포구 독막로 113	126.9268145	37.5484283	유지
S010001988	서울서교초등학교	서울특별시 마포구 와우산로23길 20-27	126.9248644	37.5551107	유지
S010001989	서울성산초등학교	서울특별시 마포구 양화로3길 94	126.9114533	37.5532107	유지
S010001990	서울성서초등학교	서울특별시 마포구 성미산로7길 24	126.9112531	37.5606847	유지
S010001991	서울성원초등학교	서울특별시 마포구 월드컵로36길 34	126.9052237	37.5672382	유지
S010001992	서울소의초등학교	서울특별시 마포구 마포대로24길 42	126.9606344	37.5524137	유지
S010001993	서울수색초등학교	서울특별시 은평구 수색로16길 21	126.8956165	37.5849644	유지
S010001994	서울신도초등학교	서울특별시 은평구 진관1로 77-23	126.929318	37.6329496	유지
S010001995	서울신북초등학교	서울특별시 마포구 월드컵북로38길 26	126.9049625	37.5711583	유지
S010001996	서울신사초등학교	서울특별시 은평구 가좌로 275-2	126.9120021	37.5928556	유지
S010001997	서울신석초등학교	서울특별시 마포구 대흥로 33	126.9379885	37.5443374	유지
S010001998	서울아현초등학교	서울특별시 마포구 굴레방로 6	126.9559819	37.5556945	유지
S010001999	서울안산초등학교	서울특별시 서대문구 통일로 321	126.9519861	37.5796078	유지
S010002000	서울역촌초등학교	서울특별시 은평구 은평로3길 25	126.9141892	37.6021298	유지
S010002001	서울연가초등학교	서울특별시 서대문구 증가로12가길 49-50	126.9178394	37.5799405	유지
S010002002	서울연신초등학교	서울특별시 은평구 연서로 347	126.9285544	37.6266794	유지
S010002003	서울연은초등학교	서울특별시 은평구 백련산로2길 35	126.925044	37.5904503	유지
S010002004	서울연천초등학교	서울특별시 은평구 연서로34길 22	126.9294872	37.62077	유지
S010002005	서울연희초등학교	서울 서대문구 연희로 136	126.9338757	37.5694755	유지
S010002006	서울염리초등학교	서울특별시 마포구 토정로37길 37	126.9459627	37.5427878	유지
S010002007	서울용강초등학교	서울특별시 마포구 백범로17길 9	126.9437628	37.5487286	유지
S010002008	서울은평초등학교	서울특별시 은평구 은평로 239	126.9344622	37.6020551	유지
S010002009	서울응암초등학교	서울특별시 은평구 가좌로6길 20	126.9217638	37.5884311	유지
S010002010	서울인왕초등학교	서울특별시 서대문구 세무서길 33-9	126.9448024	37.5902308	유지
S010002011	서울중동초등학교	서울특별시 마포구 월드컵북로 152	126.911613	37.566867	유지
S010002012	서울증산초등학교	서울특별시 은평구 증산서길 61	126.904163	37.582817	유지
S010002013	서울창서초등학교	서울 서대문구 연세로5나길 30-3	126.933625	37.5577583	유지
S010002014	서울창천초등학교	서울특별시 마포구 백범로1길 56	126.9390619	37.5549751	유지
